stock_code,company_name,sheet,row_index,column,gold_value,auto_value,status,mismatch_reason,missing_reason
688758,赛分科技,股权存量,314,Col0,,86,extra,其他,
688758,赛分科技,股权存量,314,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,314,Col5,,聚贝投资,extra,其他,
688758,赛分科技,股权存量,314,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东名称 是否备案 备案时间 基金编号/产品编码
1 国寿疌泉 是 2020年4月17日 SJZ124
2 华泰大健康一号 是 2017年11月29日 S32514
3 复星惟盈 是 2018年8月1日 SED828
4 华泰大健康二号 是 2017年11月29日 S32515
5 高瓴祈睿 是 2021年5月28日 SQS796
6 国药中生 是 2018年7月6日 SCT216
7 国药二期 是 2020年10月10日 SLX955
8 夏尔巴二期 是 2021年3月1日 SNZ052
9 聚贝投资 是 2016年6月28日 SK4536
10 苏州敦行 是 2017年10月26日 SX2850
注：苏州敦行办理基金备案时名称为“苏州敦行价值投资合伙企业（有限合伙）”，2019
年6月，苏州敦行名称变更为“苏州敦行价值创业投资合伙企业（有限合伙）”。
国寿疌泉的基金管理人国寿股权投资有限公司已在中国证券投资基金业协
会备案，登记编号为P1033329。
华泰大健康一号和华泰大健康二号的基金管理人华泰紫金投资有限责任公
司为华泰证券股份有限公司全资子公司，已在中国证券投资基金业协会备案，登
记编号为PT2600011618。
复星惟盈的基金管理人上海复星创富投资管理股份有限公司已在中国证券
投资基金业协会备",extra,其他,
688758,赛分科技,股权存量,315,Col0,,86,extra,其他,
688758,赛分科技,股权存量,315,Col1,,t0/报告期初,extra,其他,
688758,赛分科技,股权存量,315,Col5,,苏州敦行,extra,其他,
688758,赛分科技,股权存量,315,Col9,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东名称 是否备案 备案时间 基金编号/产品编码
1 国寿疌泉 是 2020年4月17日 SJZ124
2 华泰大健康一号 是 2017年11月29日 S32514
3 复星惟盈 是 2018年8月1日 SED828
4 华泰大健康二号 是 2017年11月29日 S32515
5 高瓴祈睿 是 2021年5月28日 SQS796
6 国药中生 是 2018年7月6日 SCT216
7 国药二期 是 2020年10月10日 SLX955
8 夏尔巴二期 是 2021年3月1日 SNZ052
9 聚贝投资 是 2016年6月28日 SK4536
10 苏州敦行 是 2017年10月26日 SX2850
注：苏州敦行办理基金备案时名称为“苏州敦行价值投资合伙企业（有限合伙）”，2019
年6月，苏州敦行名称变更为“苏州敦行价值创业投资合伙企业（有限合伙）”。
国寿疌泉的基金管理人国寿股权投资有限公司已在中国证券投资基金业协
会备案，登记编号为P1033329。
华泰大健康一号和华泰大健康二号的基金管理人华泰紫金投资有限责任公
司为华泰证券股份有限公司全资子公司，已在中国证券投资基金业协会备案，登
记编号为PT2600011618。
复星惟盈的基金管理人上海复星创富投资管理股份有限公司已在中国证券
投资基金业协会备",extra,其他,
688758,赛分科技,交叉校验,0,时点,t0_设立后,批次汇总,mismatch,date_mismatch,
688758,赛分科技,交叉校验,0,总股本(万),1000,,missing,,event_not_recognized
688758,赛分科技,交叉校验,0,股东持股加总(万),1000,10,mismatch,其他,
688758,赛分科技,交叉校验,0,差额,0,54000,mismatch,其他,
688758,赛分科技,交叉校验,0,是否一致,一致,4243901,mismatch,其他,
688758,赛分科技,交叉校验,0,校验说明,第51页原文：黄学英900+沈建林50+潘鼎50=1000万，加总一致。,,missing,,event_not_recognized
688758,赛分科技,交叉校验,1,时点,t_before_报告期初,股东持股加总,mismatch,date_mismatch,
688758,赛分科技,交叉校验,1,总股本(万),2408,t0/报告期初,mismatch,其他,
688758,赛分科技,交叉校验,1,股东持股加总(万),需要手动加总,0,mismatch,其他,
688758,赛分科技,交叉校验,1,差额,—,652.69,mismatch,其他,
688758,赛分科技,交叉校验,1,是否一致,待验证,10.75,mismatch,其他,
688758,赛分科技,交叉校验,1,校验说明,"第53-54页列出了16个股东，但没有直接说总注册资本。我按表格把16个加起来：883.39+280+257.4+248+175.19+134.15+114.94+69.48+63.2+47.4+40+30.04+30+20+12+2.81=2408.0。对上了！原文在表格末尾直接写了'合计2,408.00'。",差异: 641.94万股,mismatch,其他,
688758,赛分科技,交叉校验,2,时点,t1_2021年4月转让及增资后,,missing,,event_not_recognized
688758,赛分科技,交叉校验,2,总股本(万),2750.6769,,missing,,event_not_recognized
688758,赛分科技,交叉校验,2,股东持股加总(万),2750.6769（原文）,,missing,,event_not_recognized
688758,赛分科技,交叉校验,2,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,2,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,2,校验说明,第56-57页原文合计行=2750.6769。交叉验证：转让前2408 + 增资342.6769 = 2750.6769，对上了。转让不影响总注册资本。,,missing,,event_not_recognized
688758,赛分科技,交叉校验,3,时点,t2_2021年8月第二次转让后,,missing,,event_not_recognized
688758,赛分科技,交叉校验,3,总股本(万),2750.6769,,missing,,event_not_recognized
688758,赛分科技,交叉校验,3,股东持股加总(万),2750.6769（原文）,,missing,,event_not_recognized
688758,赛分科技,交叉校验,3,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,3,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,3,校验说明,第58页原文合计行=2750.6769。转让不改变总注册资本，只是黄学英→高新同华22万，合计不变。,,missing,,event_not_recognized
688758,赛分科技,交叉校验,4,时点,t3_股改后,,missing,,event_not_recognized
688758,赛分科技,交叉校验,4,总股本(万),2750.6769,,missing,,event_not_recognized
688758,赛分科技,交叉校验,4,股东持股加总(万),"27,506,769股（原文）",,missing,,event_not_recognized
688758,赛分科技,交叉校验,4,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,4,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,4,校验说明,"第52-53页原文合计=27,506,769股=2750.6769万股。股改只是形式变化，数量没变。",,missing,,event_not_recognized
688758,赛分科技,交叉校验,5,时点,t4_2021年11月增资后,,missing,,event_not_recognized
688758,赛分科技,交叉校验,5,总股本(万),3175.067,,missing,,event_not_recognized
688758,赛分科技,交叉校验,5,股东持股加总(万),"31,750,670股（原文）",,missing,,event_not_recognized
688758,赛分科技,交叉校验,5,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,5,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,5,校验说明,"第60页原文合计=31,750,670股。股改后2750.6769万+增发424.3901万=3175.0670万，对上了。",,missing,,event_not_recognized
688758,赛分科技,交叉校验,6,时点,t5_2021年12月聚贝增资后,,missing,,event_not_recognized
688758,赛分科技,交叉校验,6,总股本(万),3186.8556,,missing,,event_not_recognized
688758,赛分科技,交叉校验,6,股东持股加总(万),"31,868,556股（原文）",,missing,,event_not_recognized
688758,赛分科技,交叉校验,6,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,6,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,6,校验说明,"第61-62页原文合计=31,868,556股。t4的3175.0670万+聚贝11.7886万=3186.8556万，对上了。",,missing,,event_not_recognized
688758,赛分科技,交叉校验,7,时点,t6_2021年12月转增后,,missing,,event_not_recognized
688758,赛分科技,交叉校验,7,总股本(万),36648.8394,,missing,,event_not_recognized
688758,赛分科技,交叉校验,7,股东持股加总(万),"366,488,394股（原文）",,missing,,event_not_recognized
688758,赛分科技,交叉校验,7,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,7,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,7,校验说明,"第63页原文合计=366,488,394股。3186.8556万×(1+10.5)=36648.8394万，对上了。",,missing,,event_not_recognized
688758,赛分科技,交叉校验,8,时点,t6 vs 发行前结构表（第65页）,,missing,,event_not_recognized
688758,赛分科技,交叉校验,8,总股本(万),36648.8394,,missing,,event_not_recognized
688758,赛分科技,交叉校验,8,股东持股加总(万),"366,488,394股（原文）",,missing,,event_not_recognized
688758,赛分科技,交叉校验,8,差额,0,,missing,,event_not_recognized
688758,赛分科技,交叉校验,8,是否一致,一致,,missing,,event_not_recognized
688758,赛分科技,交叉校验,8,校验说明,第65页的'截至本招股说明书签署之日'股权结构表跟第63页转增后完全一致，都来自第62页每10股转增105股之后。两处表格互相印证。,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,PDF页码,第55页,无,mismatch,文档标注差异,
688758,赛分科技,股权转让,0,转让日期,2021年4月,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,批次标签,第一次股权转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,转让方,黄学英,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,受让方,复星惟盈,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,转让注册资本(万元),37.319,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,转让单价(元/注册资本),51.52,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,转让总价(万元),1922.8571,自动化提取暂不支持股权转让Sheet，此Sheet需人工补全。Gold标准中已包含。,mismatch,其他,
688758,赛分科技,股权转让,0,转让原因,市场化转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,来源标注,直接披露,,missing,,event_not_recognized
688758,赛分科技,股权转让,0,原文证据,在第55页找到股权转让表格，黄学英→复星惟盈，转让37.3190万注册资本，单价51.52元/注册资本，总价1922.8571万元。2021年2月24日签的协议，3月付款完毕。,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,PDF页码,第56页,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,转让日期,2021年4月,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,批次标签,第一次股权转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,转让方,黄学英,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,受让方,朱勤华,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,转让注册资本(万元),19.4081,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,转让单价(元/注册资本),51.52,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,转让总价(万元),1000,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,转让原因,市场化转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,来源标注,计算得出,,missing,,event_not_recognized
688758,赛分科技,股权转让,1,原文证据,第56页同一张表第二行。表格里只写了转让价格1000万，没写单价。我算了一下：1000÷19.4081≈51.52，跟复星那笔单价一致，属于同一批次转让。,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,PDF页码,第56页,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,转让日期,2021年4月,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,批次标签,第一次股权转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,转让方,黄学英,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,受让方,唐斌,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,转让注册资本(万元),0.8872,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,转让单价(元/注册资本),51.52,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,转让总价(万元),45.7143,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,转让原因,市场化转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,来源标注,计算得出,,missing,,event_not_recognized
688758,赛分科技,股权转让,2,原文证据,第56页表格第三行。45.7143÷0.8872≈51.52，单价跟复星那笔一样。唐斌是个人投资者，跟张敏无关——两人是分别从黄学英处受让的。这个是我之前搞错的地方，翻到第55-56页原文才看清楚。,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,PDF页码,第56页,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,转让日期,2021年4月,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,批次标签,第一次股权转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,转让方,黄学英,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,受让方,张敏,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,转让注册资本(万元),0.61,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,转让单价(元/注册资本),51.52,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,转让总价(万元),31.4286,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,转让原因,市场化转让,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,来源标注,计算得出,,missing,,event_not_recognized
688758,赛分科技,股权转让,3,原文证据,第56页表格第四行。31.4286÷0.6100≈51.52。张敏也是从黄学英处直接受让，不是从唐斌那里拿的。教师特别指出这个容易混淆，确实容易看错。,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,PDF页码,第57-58页,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,转让日期,2021年8月,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,批次标签,第二次股权转让（业绩补偿）,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,转让方,黄学英,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,受让方,高新同华,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,转让注册资本(万元),22,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,转让单价(元/注册资本),0,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,转让总价(万元),0,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,转让原因,业绩承诺补偿,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,来源标注,直接披露,,missing,,event_not_recognized
688758,赛分科技,股权转让,4,原文证据,在第57页找到，'黄学英将其持有的公司0.8%的注册资本22.00万元以人民币0元的价格转让给高新同华'，原因是解除2015年签署的业绩承诺条款。高新同华拿了22万注册资本没花钱，用来抵黄学英的业绩补偿义务。第57-58页有详细的协议说明。,,missing,,event_not_recognized
688775,影石创新,认缴流量,0,PDF页码,第63页,,missing,,section_not_found
688775,影石创新,认缴流量,0,增资日期,2015年7月,,missing,,section_not_found
688775,影石创新,认缴流量,0,批次标签,设立,,missing,,section_not_found
688775,影石创新,认缴流量,0,认购方,北京岚锋,,missing,,section_not_found
688775,影石创新,认缴流量,0,认购数量(万股),1000.0,,missing,,section_not_found
688775,影石创新,认缴流量,0,认购金额(万元),1000.0,,missing,,section_not_found
688775,影石创新,认缴流量,0,认购价格(元/股),1.0,,missing,,section_not_found
688775,影石创新,认缴流量,0,原文证据,2015年7月，北京岚锋以货币出资方式设立深圳岚锋，注册资本1000万元,,missing,,section_not_found
688775,影石创新,认缴流量,1,PDF页码,第63页,,missing,,section_not_found
688775,影石创新,认缴流量,1,增资日期,2020年2月,,missing,,section_not_found
688775,影石创新,认缴流量,1,批次标签,整体变更,,missing,,section_not_found
688775,影石创新,认缴流量,1,认购方,全体发起人,,missing,,section_not_found
688775,影石创新,认缴流量,1,认购数量(万股),36000.0,,missing,,section_not_found
688775,影石创新,认缴流量,1,认购金额(万元),净资产折股,,missing,,section_not_found
688775,影石创新,认缴流量,1,认购价格(元/股),净资产折股,,missing,,section_not_found
688775,影石创新,认缴流量,1,原文证据,2020年2月股改，净资产52728.05万元按1:1.4647折为36000万股,,missing,,section_not_found
688775,影石创新,股权存量,0,Col0,,63,extra,其他,
688775,影石创新,股权存量,0,Col1,,t_m1/深圳岚锋设立时,extra,其他,
688775,影石创新,股权存量,0,Col2,,有限公司阶段，注册资本出资额,extra,其他,
688775,影石创新,股权存量,0,Col4,,1000,extra,其他,
688775,影石创新,股权存量,0,Col5,,北京岚锋,extra,其他,
688775,影石创新,股权存量,0,Col7,,1000,extra,其他,
688775,影石创新,股权存量,0,Col8,,100,extra,其他,
688775,影石创新,股权存量,0,Col9,,"深圳岚锋设立时，出资情况如下：序号1 股东名称：北京岚锋，出资额（万元）：1,000.00，持股比例（%）：100.00。合计：1,000.00万元，100.00%。2015年7月，管理团队通过北京岚锋在深圳设立深圳岚锋（公司前身）作为境内运营实体。（招股说明书第63页、第81页）",extra,其他,
688775,影石创新,股权存量,1,Col0,,64,extra,其他,
688775,影石创新,股权存量,1,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,1,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,1,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,1,Col5,,北京岚锋,extra,其他,
688775,影石创新,股权存量,1,Col7,,2909.5963,extra,其他,
688775,影石创新,股权存量,1,Col8,,29.9376,extra,其他,
688775,影石创新,股权存量,1,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,2,Col0,,64,extra,其他,
688775,影石创新,股权存量,2,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,2,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,2,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,2,Col5,,EARNACE,extra,其他,
688775,影石创新,股权存量,2,Col7,,1294.9351,extra,其他,
688775,影石创新,股权存量,2,Col8,,13.3239,extra,其他,
688775,影石创新,股权存量,2,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,3,Col0,,64,extra,其他,
688775,影石创新,股权存量,3,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,3,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,3,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,3,Col5,,QM101,extra,其他,
688775,影石创新,股权存量,3,Col7,,913.5841,extra,其他,
688775,影石创新,股权存量,3,Col8,,9.4001,extra,其他,
688775,影石创新,股权存量,3,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,4,Col0,,64,extra,其他,
688775,影石创新,股权存量,4,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,4,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,4,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,4,Col5,,香港迅雷,extra,其他,
688775,影石创新,股权存量,4,Col7,,848.7142,extra,其他,
688775,影石创新,股权存量,4,Col8,,8.7327,extra,其他,
688775,影石创新,股权存量,4,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,5,Col0,,64,extra,其他,
688775,影石创新,股权存量,5,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,5,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,5,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,5,Col5,,岚沣管理,extra,其他,
688775,影石创新,股权存量,5,Col7,,395.2401,extra,其他,
688775,影石创新,股权存量,5,Col8,,4.0667,extra,其他,
688775,影石创新,股权存量,5,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,6,Col0,,64,extra,其他,
688775,影石创新,股权存量,6,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,6,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,6,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,6,Col5,,华金同达,extra,其他,
688775,影石创新,股权存量,6,Col7,,387.8661,extra,其他,
688775,影石创新,股权存量,6,Col8,,3.9909,extra,其他,
688775,影石创新,股权存量,6,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,7,Col0,,64,extra,其他,
688775,影石创新,股权存量,7,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,7,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,7,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,7,Col5,,厦门富凯,extra,其他,
688775,影石创新,股权存量,7,Col7,,359.628,extra,其他,
688775,影石创新,股权存量,7,Col8,,3.7003,extra,其他,
688775,影石创新,股权存量,7,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,8,Col0,,64,extra,其他,
688775,影石创新,股权存量,8,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,8,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,8,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,8,Col5,,澜烽管理,extra,其他,
688775,影石创新,股权存量,8,Col7,,316.1921,extra,其他,
688775,影石创新,股权存量,8,Col8,,3.2534,extra,其他,
688775,影石创新,股权存量,8,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,9,Col0,,64,extra,其他,
688775,影石创新,股权存量,9,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,9,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,9,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,9,Col5,,伊敦传媒,extra,其他,
688775,影石创新,股权存量,9,Col7,,263.6237,extra,其他,
688775,影石创新,股权存量,9,Col8,,2.7125,extra,其他,
688775,影石创新,股权存量,9,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,10,Col0,,64,extra,其他,
688775,影石创新,股权存量,10,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,10,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,10,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,10,Col5,,领誉基石,extra,其他,
688775,影石创新,股权存量,10,Col7,,259.2063,extra,其他,
688775,影石创新,股权存量,10,Col8,,2.667,extra,其他,
688775,影石创新,股权存量,10,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,11,Col0,,64,extra,其他,
688775,影石创新,股权存量,11,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,11,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,11,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,11,Col5,,中证投资,extra,其他,
688775,影石创新,股权存量,11,Col7,,246.0118,extra,其他,
688775,影石创新,股权存量,11,Col8,,2.5313,extra,其他,
688775,影石创新,股权存量,11,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,12,Col0,,64,extra,其他,
688775,影石创新,股权存量,12,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,12,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,12,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,12,Col5,,金石智娱,extra,其他,
688775,影石创新,股权存量,12,Col7,,246.0083,extra,其他,
688775,影石创新,股权存量,12,Col8,,2.5312,extra,其他,
688775,影石创新,股权存量,12,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,13,Col0,,64,extra,其他,
688775,影石创新,股权存量,13,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,13,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,13,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,13,Col5,,芜湖旷沄,extra,其他,
688775,影石创新,股权存量,13,Col7,,172.3849,extra,其他,
688775,影石创新,股权存量,13,Col8,,1.7737,extra,其他,
688775,影石创新,股权存量,13,Col9,,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",extra,其他,
688775,影石创新,股权存量,14,Col0,,64,extra,其他,
688775,影石创新,股权存量,14,Col1,,t0/报告期初,extra,其他,
688775,影石创新,股权存量,14,Col2,,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,extra,其他,
688775,影石创新,股权存量,14,Col4,,9718.8612,extra,其他,
688775,影石创新,股权存量,14,Col5,,朗玛六号,extra,其他,
688775,影石创新,股权存量,14,Col7,,162.1267,extra,其他,
688775,影石创新,股权存量,14,Col8,,1.6682,extra,其他,
